application_id,evidence_id,evidence_span,journey_stage,mechanism_id,mechanism_name,mapping_reason,mapping_source,mapping_confidence,alternative_mechanism_id,alternative_reason,information_gap,research_split
APP-00020,EV-474fa9cd56a0,"Transportation to the site fell through, I have to withdraw, sorry.",background_check,BM-002,Loss Aversion,Evidence category 'withdrawal_language' is a documented candidate signal for 'Loss Aversion' (Value & Reference Evaluation); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-021,'Reactance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00024,EV-acdefe8d01c1,"great, see you then.",submitted,BM-020,Commitment / Consistency,Evidence category 'commitment_language' is a documented candidate signal for 'Commitment / Consistency' (Identity & Self-Concept); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-019,'Self-Consistency' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00026,EV-914d75e44be1,sounds good to me.,screened,,,"Response brevity/speed is an observable communication signal, but it does not by itself satisfy a frozen mechanism's evidence requirement.",HUMAN_REVIEWED,N/A,,,Human reviewer found no supported mechanism,discovery
APP-00026,EV-940aec1e3972,"Hey, tanks - anything else you need from me?",submitted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00026,EV-81ac4fa672d9,"After careful thought, I ned to formally withdraw my acceptance. Appreciate everything. Thanks!",background_check,BM-002,Loss Aversion,Evidence category 'withdrawal_language' is a documented candidate signal for 'Loss Aversion' (Value & Reference Evaluation); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-021,'Reactance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00028,EV-f397eae7a8c5,"really looking forward to getting started, thanks for everything. Thanks!",submitted,BM-020,Commitment / Consistency,Evidence category 'commitment_language' is a documented candidate signal for 'Commitment / Consistency' (Identity & Self-Concept); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-019,'Self-Consistency' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00028,EV-1ffaf722f6ff,"thanks so much for checking in, really apprciate how on top of this you've been!",client_interview_1,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00028,EV-5c340eaada1e,"really looking forward to getting started, thanks for everything.",offer_accepted,BM-020,Commitment / Consistency,Evidence category 'commitment_language' is a documented candidate signal for 'Commitment / Consistency' (Identity & Self-Concept); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-019,'Self-Consistency' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00028,EV-46cc4bbbf559,"thanks so much for checking in, raelly apprecitae how on top of this you've been! Appreciate it",background_check,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00028,EV-9421e7e41574,"Good afternoon, reaally looking forward to getting started, thanks for everything. Thanks",onboarding_docs_sent,BM-020,Commitment / Consistency,Evidence category 'commitment_language' is a documented candidate signal for 'Commitment / Consistency' (Identity & Self-Concept); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-019,'Self-Consistency' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00030,EV-13e62439b0de,"Discussed shift schedule concerns with candidate, checked with client on flexibility.",background_check,BM-006,Friction,Evidence category 'schedule_shift' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00032,EV-2da13c01cc11,"Discussed candidate's family situation briefly, offered flexibility on start date.",unknown,BM-029,Uncertainty / Ambiguity Aversion,The candidate is seeking certainty or reacting to uncertainty around the expected joining date.,HUMAN_REVIEWED,MODERATE,,BM-006 Friction,None -- human reviewed,discovery
APP-00033,EV-fce68074f527,Candidate confirmed all onboarding steps complete. Will chheck in again in a few days.,screened,BM-006,Friction,Evidence category 'onboarding_process' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-025,'Default Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00034,EV-cbe2663b03f7,"Some things caame up at home and I won't be able to move forward, sorry for the trouble.",submitted,BM-002,Loss Aversion,Evidence category 'withdrawal_language' is a documented candidate signal for 'Loss Aversion' (Value & Reference Evaluation); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-021,'Reactance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00035,EV-1bbc81fece03,can you confirm agani that nothing has changed on the offer?,submitted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00035,EV-4da06b0d6131,just want to triple check the start dae is still the same date?,client_interview_1,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00035,EV-8363510047ae,just want to triple check the start daet is still the same date?,offer_accepted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00035,EV-7a75bf568483,"Good morning, can you confirm again...",offer_accepted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00035,EV-b75599787302,"Goood morning, can you confirm again that nothing has changed on the offer? Best",offer_accepted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00035,EV-e850c1498cba,"Hi, wanted to make sure I didn't miss any steps, following up again.",offer_accepted,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
