log_id,application_id,timestamp,source_type,direction,text,word_count,response_latency_hours
LOG-000223,APP-00035,2024-10-10,recruiter_note,internal,Canddate asked to reconfirm details already covered previously. Flagging for visibility.,11,35.0
LOG-000224,APP-00035,2024-10-17,candidate_message,candidate_facing,just want to triple check the start daet is still the same date?,13,41.7
LOG-000225,APP-00035,2024-10-19,candidate_message,candidate_facing,"Good morning, can you confirm again...",6,35.6
LOG-000226,APP-00035,2024-10-20,recruiter_note,internal,"Per today's call, repeated confirmation request from candidate, reassured again. Will fllow up eary next week.",16,23.9
LOG-000227,APP-00035,2024-10-24,candidate_message,candidate_facing,"Goood morning, can you confirm again that nothing has changed on the offer? Best",14,44.5
LOG-000228,APP-00035,2024-10-30,candidate_message,candidate_facing,"Hi, wanted to make sure I didn't miss any steps, following up again.",13,36.5
LOG-000229,APP-00036,2024-06-18,recruiter_note,internal,Working with candidate and client to adjust start date around notice period. Nothing further to add right now.,18,9.5
LOG-000230,APP-00036,2024-06-21,candidate_message,candidate_facing,boss is asking me to stay lnoger than I expected to finish up a project.,15,37.5
LOG-000231,APP-00036,2024-06-27,candidate_message,candidate_facing,"Hi, trying to work out my notice period, might push the start date a bit.",15,47.3
LOG-000232,APP-00036,2024-06-28,candidate_message,candidate_facing,boss is asking me to stay longer than I expected to fiinish up a project.,15,33.9
LOG-000233,APP-00036,2024-07-06,recruiter_note,internal,Discussed notice period - candidate's current employer requesting longer transition.,10,60.5
LOG-000234,APP-00036,2024-07-07,recruiter_note,internal,Discussed notice period - candidate's current employer requesting longer transition. Keeping an eye on this one.,16,19.3
LOG-000235,APP-00036,2024-07-14,candidate_message,candidate_facing,boss is asking me to stay longer than I expected to finish up a project.,15,32.3
LOG-000236,APP-00036,2024-07-16,candidate_message,candidate_facing,"trying to work out my notice period, might pussh the start date a bit.",14,49.5
LOG-000237,APP-00036,2024-07-17,candidate_message,candidate_facing,"Hi, trying to work out my notice period, might puush",10,22.8
LOG-000238,APP-00036,2024-07-23,candidate_message,candidate_facing,boss is asking me to saty longer than I expected to finish up a project.,15,65.8
LOG-000239,APP-00036,2024-08-02,recruiter_note,internal,Working with candidate and client to adjust start date around notice period. Flagging for visibility.,15,35.1
LOG-000240,APP-00036,2024-08-05,recruiter_note,internal,Working with candidate and client to adjust start date around notice period.,12,58.6
LOG-000241,APP-00036,2024-08-09,candidate_message,candidate_facing,"trying to work out my noice period, might push the start date a bit.",14,62.3
LOG-000242,APP-00036,2024-08-12,recruiter_note,internal,Discussed notice period - candidate's current employer requesting longer transition.,10,27.7
LOG-000243,APP-00036,2024-08-12,recruiter_note,internal,Discussed noticce period - candidate's current employer requesting longer transition. Keeping an eye on this one.,16,19.8
LOG-000244,APP-00037,2025-05-26,interview_note,internal,Interview rescheduled once before finally taking place. Flagging for visibility.,10,9.4
LOG-000245,APP-00037,2025-06-13,candidate_message,candidate_facing,just wnt to understand how stable this assignment...,8,21.1
LOG-000246,APP-00037,2025-06-19,recruiter_note,internal,"Candidate asked about contract length/conversion path, gave what info we have.",11,18.4
LOG-000247,APP-00038,2024-11-13,recruiter_note,internal,"Cllarified worrk arrangement with candidate, some confusion from job posting language.",11,8.3
LOG-000248,APP-00038,2024-11-14,candidate_message,candidate_facing,"thought thiis was hybrid, want to make sure I understand the schedule.",12,37.8
LOG-000249,APP-00038,2024-11-14,recruiter_note,internal,"Candidate surprised by onsite expectation, discussed further with client. Nothing further to add right now.",15,1.0
LOG-000250,APP-00038,2024-11-17,recruiter_note,internal,"Candidate surprised by onsite expectation, discussed further with client.",9,59.2
LOG-000251,APP-00038,2024-12-11,candidate_message,candidate_facing,can you clarify how mnay days onsite are expected?,9,52.3
LOG-000252,APP-00038,2024-12-22,recruiter_note,internal,"Candidate surprised by onsite expectation, discussed further with client. Will check in again in a few days.",17,82.8
LOG-000253,APP-00038,2024-12-26,recruiter_note,internal,"Clarified work arrangement with candidate, some confusion from job posting language. Will check in again in a few days.",19,55.6
LOG-000254,APP-00038,2024-12-27,candidate_message,candidate_facing,"wait, is this fuly remote or do I need to come in sometimes?",13,30.6
LOG-000255,APP-00038,2024-12-29,candidate_message,candidate_facing,can you clarify how mny days onsite are expected? Thank you,11,43.2
LOG-000256,APP-00039,2024-12-14,recruiter_note,internal,"Discussed shift schedule concerns wiht candidate, checked with client on flexibility. Nothing further to add right now.",17,11.3
LOG-000257,APP-00039,2024-12-20,candidate_message,candidate_facing,"the schedule might coflict with childcare, seeing what I can work out. TY",13,69.2
LOG-000258,APP-00039,2024-12-28,candidate_message,candidate_facing,"Hi, would prefer day shift if that's posible at all.",10,48.1
LOG-000259,APP-00039,2025-01-03,recruiter_note,internal,"Discussed shift scedule concerns with candidate, checked with client on flexibility.",11,34.0
LOG-000260,APP-00039,2025-01-05,candidate_message,candidate_facing,is there any flexibility on the shift start time?,9,49.0
LOG-000261,APP-00039,2025-01-09,recruiter_note,internal,"Discussed shift schedule concens with candidate, checked with client on flexibility.",11,68.6
LOG-000262,APP-00039,2025-01-22,candidate_message,candidate_facing,"Good morning, is there any flexibility on the shitf start time?",11,62.4
LOG-000263,APP-00039,2025-01-23,candidate_message,candidate_facing,"the scheule might conflict with childcare, seeing what I can work out.",12,8.3
LOG-000264,APP-00040,2025-02-12,candidate_message,candidate_facing,wuold prefer day shift if that's possible at all. TY,10,2.2
LOG-000265,APP-00040,2025-02-19,candidate_message,candidate_facing,"the schedule migth conflict with childcare, seeing what I can work out.",12,8.8
LOG-000266,APP-00040,2025-02-26,recruiter_note,internal,"Discussed shift schedule concerns with candidate, checked with client on flexibility.",11,3.0
LOG-000267,APP-00040,2025-02-28,candidate_message,candidate_facing,"Hi there, the schedule might conflict with childcare, seeing what I can work out. Thanks",15,5.2
LOG-000268,APP-00040,2025-03-01,decline_statement,candidate_facing,"Good afternoon, The shift doesn't work with my chidcare situation, sorry, have to pass.",14,8.4
LOG-000269,APP-00041,2025-02-23,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions. Will check in again in a few days.",17,6.1
LOG-000270,APP-00041,2025-02-25,candidate_message,candidate_facing,"Hi there, still not totally clear on the health insurance options, can you seend details again?",16,28.8
LOG-000271,APP-00041,2025-02-28,candidate_message,candidate_facing,"Hi, want to compare benefits before I maake a final call.",11,11.4
LOG-000272,APP-00041,2025-03-01,recruiter_note,internal,"Quick note - sent benefits summary to candidate again, answered follow-up questions. Keeping an eye on this one.",18,20.9
LOG-000273,APP-00041,2025-03-06,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions.",9,19.1
LOG-000274,APP-00041,2025-03-16,candidate_message,candidate_facing,"Good afternoon, want to compaare benefits before I make a final call.",12,21.5
LOG-000275,APP-00042,2024-02-22,recruiter_note,internal,"Wekly touchpoint completed, candidate expressed appreciation for communication. Flaggnig for visibility.",11,7.7
LOG-000276,APP-00042,2024-03-07,candidate_message,candidate_facing,"this has been a great process, thank you for all the updates.",12,5.4
LOG-000277,APP-00042,2024-03-12,recruiter_note,internal,"Update - proactive check-in call, candidate remains highly engaged and positive. Will circle back if anything changes.",17,7.9
LOG-000278,APP-00042,2024-03-19,recruiter_note,internal,"Quikc note - proactive check-in call, candidate remains highly engaged and positive.",12,9.5
LOG-000279,APP-00043,2024-12-16,recruiter_note,internal,Candidate very positive about role and company during screen.,9,1.6
LOG-000280,APP-00043,2024-12-20,recruiter_note,internal,Candidate expressed strong enthusiasm during call.,6,4.7
LOG-000281,APP-00043,2024-12-22,candidate_message,candidate_facing,"this role sounds like a great fit, can't waait to get started.",12,8.4
LOG-000282,APP-00043,2024-12-31,recruiter_note,internal,Candiadte expressed strong enthusiasm during call. Will flolow up early next week.,12,2.0
LOG-000283,APP-00043,2025-01-02,recruiter_note,internal,Candidate expressed strong enthusiasm during call.,6,4.7
LOG-000284,APP-00044,2024-04-20,recruiter_note,internal,Quick noet - candidate seems okay with comp after clarifying overtime/differential. Will follow up early next week.,17,1.1
LOG-000285,APP-00044,2024-04-22,candidate_message,candidate_facing,"Good morning, appreciatte the offer, just want to double check there's no room on the rate.",16,7.3
LOG-000286,APP-00044,2024-05-01,candidate_message,candidate_facing,"appreciate the offer, jut want to double check there's no room on the rate.",14,3.4
LOG-000287,APP-00044,2024-05-04,recruiter_note,internal,"Pushback on pay rate, explained billl rate constraints from client. Will fllow up early next week.",16,9.7
LOG-000288,APP-00044,2024-05-08,candidate_message,candidate_facing,"Good morning, can we revisit the pay rate, not suure if this matters but it's close but not quite where I need it. Thanks",24,3.2
LOG-000289,APP-00044,2024-05-12,candidate_message,candidate_facing,"appreciate the offer, just want to duoble check there's no room on the rate.",14,5.3
LOG-000290,APP-00044,2024-05-14,recruiter_note,internal,Candidate seems okay with comp after clarifying overtime/differential. No action needed at this time.,14,2.7
LOG-000291,APP-00044,2024-05-28,candidate_message,candidate_facing,"Hi there, the rate is a little lower than I was expecting honestly. Taalk soon",15,10.0
LOG-000292,APP-00045,2025-05-07,candidate_message,candidate_facing,"Hi there, sorry to ask again, but what should I bring on day one? TY",15,9.5
LOG-000293,APP-00045,2025-05-08,candidate_message,candidate_facing,"Hi, sorry to ask again, but what should I bring on day one? Thank you",15,27.3
LOG-000294,APP-00045,2025-05-08,recruiter_note,internal,"FYI, seent onboarding checklist again per candidate request. Will circle back if anything changes.",14,1.3
LOG-000295,APP-00045,2025-05-13,recruiter_note,internal,"Candidate asked several onboarding logistics questions, answered all of them. Will check in aagin in a few days.",18,55.7
LOG-000296,APP-00045,2025-05-14,recruiter_note,internal,"Candidate asked several onboarding logistics questions, answered all of them.",10,13.5
LOG-000297,APP-00045,2025-05-14,candidate_message,candidate_facing,"Good morning, wanted to double check the parking/badge situation one morre time.",12,4.5
LOG-000298,APP-00045,2025-05-24,recruiter_note,internal,"Cadidate asked several onboarding logistics questions, answered all of them. Keeping an eye on this one.",16,35.2
LOG-000299,APP-00045,2025-05-28,recruiter_note,internal,"Candidate asked several onboarding logistics questions, answered all of them. Keeping an eye on this one.",16,37.1
LOG-000300,APP-00045,2025-06-04,recruiter_note,internal,"FYI, candidate asked several onboarding logistics questions, answered all of them.",11,86.0
LOG-000301,APP-00045,2025-06-10,candidate_message,candidate_facing,"Good afternoon, sorry to ask again, but what should I bring on day one?",14,92.1
LOG-000302,APP-00046,2024-03-26,candidate_message,candidate_facing,"Hey, perfect, thanks for confirming.",5,8.4
LOG-000303,APP-00046,2024-04-08,recruiter_note,internal,"Per today's call, routine pre-start confiration call, no concerns. Will circle back if anything changes.",15,2.2
LOG-000304,APP-00046,2024-04-09,candidate_message,candidate_facing,"sounds good, thank you!",4,2.8
LOG-000305,APP-00046,2024-05-06,recruiter_note,internal,"Update - routine pre-start confirmation call, no concerns.",8,8.4
LOG-000306,APP-00046,2024-05-10,candidate_message,candidate_facing,"souds good, thank you!",4,3.4
LOG-000307,APP-00047,2025-02-17,recruiter_note,internal,"Candidate mentioned competing process, seems to be weighing both. Will circle back if anything changes.",15,1.9
LOG-000308,APP-00047,2025-02-18,candidate_message,candidate_facing,"got some news on the other role I mentioned, still deciding.",11,3.7
LOG-000309,APP-00047,2025-02-19,candidate_message,candidate_facing,"hvae another opportunity moving along too, trying to figure out timing.",11,2.2
LOG-000310,APP-00047,2025-02-20,candidate_message,candidate_facing,"I'm also in process with another company, wated to be transparent about that. TY",14,3.5
